area_sqft,bedrooms,bathrooms,locality,house_age_years,year_built,floor_number,building_type,parking_spaces,has_garden,price_inr
1537.0,4.0,3.0,Chowkidinghee,1.0,2024.0,0.0,Duplex,2.0,1.0,6597531
963.0,2.0,3.0,Chowkidinghee,27.0,1998.0,2.0,Independent,0.0,1.0,3333395
1105.0,2.0,1.0,Khalihamari,22.0,2003.0,3.0,Apartment,1.0,0.0,3078042
798.0,1.0,3.0,Chowkidinghee,39.0,1986.0,0.0,Apartment,2.0,0.0,2384117
2433.0,1.0,3.0,Chowkidinghee,9.0,2016.0,0.0,Independent,0.0,0.0,8745871
864.0,2.0,1.9917482022869268,Boiragimoth,25.0,2000.0,2.0,Independent,,1.0,2784612
1287.0,3.0,3.0,Milan Nagar,4.0,2021.0,2.0,Duplex,0.0,0.0,4688424
1407.0,1.0,3.0,Milan Nagar,35.0,1990.0,1.0,Independent,2.0,1.0,3830208
2895.0,1.0,1.0,Naliapool,19.96409590173615,2011.0,3.0,Duplex,2.0,0.305407644065791,7657930
2923.0,4.0,1.0,Boiragimoth,35.0,1990.0,0.0,Duplex,2.0,1.0,9171373
2947.0,3.0,2.0,Boiragimoth,2.0,2023.0,2.0,Duplex,0.0,0.0,10911554
1853.0,4.0,3.0,Milan Nagar,35.0,1990.0,0.0,Independent,0.0,0.0,5904303
2152.0,2.497630893153281,3.0,Mancotta Road,8.0,2017.0,1.0,Independent,1.0,0.0,8625520
2716.0,2.497630893153281,2.0,Milan Nagar,24.0,2001.0,2.0,Duplex,0.0,1.0,7695299
2444.0,1.0,2.0,Boiragimoth,12.0,2013.0,2.0,Independent,,0.0,7742452
1781.0,2.497630893153281,1.0,Naliapool,0.0,2025.0,0.0,Duplex,2.0,0.0,5597666
768.0,4.0,1.9917482022869268,Mancotta Road,24.0,2001.0,1.0,Duplex,2.0,0.0,2703401
2400.0,4.0,3.0,Naliapool,35.0,1990.0,2.0,Duplex,0.0,0.0,6976696
1029.0,3.0,1.0,Naliapool,9.0,2016.0,2.0,Apartment,0.0,1.0,3113718
1713.0,1.0,2.0,Naliapool,21.0,2004.0,2.0,Duplex,2.0,1.0,4538830
2243.0,3.0,3.0,Khalihamari,39.0,1986.0,1.0,Duplex,0.0,0.0,6279400
1172.0,1.0,3.0,Chowkidinghee,20.0,2005.0,1.0,Independent,1.0,0.0,4028709
1456.0,3.0,1.0,Chowkidinghee,36.0,1989.0,0.0,Duplex,1.0,1.0,4726667
1381.0,1.0,2.0,Boiragimoth,33.0,1992.0,3.0,Duplex,1.0,0.0,3893635
723.0,2.0,1.0,Boiragimoth,23.0,2002.0,1.4930276530371072,Duplex,0.0,0.0,2171942
1106.0,2.0,3.0,Mancotta Road,37.0,1988.0,1.4930276530371072,Independent,,0.0,3394268
2593.0,3.0,3.0,Khalihamari,17.0,2008.0,2.0,Duplex,0.0,0.305407644065791,8324492
3093.0,3.0,1.0,Milan Nagar,22.0,2003.0,2.0,Apartment,1.0,1.0,9460775
2150.0,2.0,2.0,Mancotta Road,17.0,2008.0,1.0,Apartment,0.0,0.0,7316524
1933.0,2.0,1.0,Milan Nagar,28.0,1997.0,1.4930276530371072,Apartment,0.0,1.0,5167608
1048.0,1.0,3.0,Mancotta Road,27.0,1998.0,1.0,Apartment,1.0,0.0,3293960
1855.0,1.0,2.0,Milan Nagar,22.0,2003.0,2.0,Apartment,0.0,1.0,5348986
1927.626994445101,3.0,3.0,Milan Nagar,12.0,2013.0,3.0,Duplex,0.0,1.0,6781151
2363.0,1.0,2.0,Milan Nagar,27.0,1998.0,3.0,Apartment,0.0,0.0,6561112
2494.0,1.0,1.0,Milan Nagar,9.0,2016.0,1.0,Apartment,1.0,0.0,7360145
1186.0,1.0,2.0,Naliapool,3.0,2022.0,3.0,Independent,0.0,0.0,3548886
1927.626994445101,1.0,2.0,Khalihamari,21.0,2004.0,3.0,Apartment,1.0,0.0,2574759
2053.0,4.0,3.0,Milan Nagar,3.0,2022.0,3.0,Independent,2.0,0.0,7806915
873.0,1.0,1.9917482022869268,Mancotta Road,28.0,1997.0,3.0,Independent,0.0,1.0,2648830
3146.0,2.0,1.9917482022869268,Mancotta Road,19.0,2006.0,0.0,Apartment,1.0,0.0,10200335
3104.0,3.0,1.0,Milan Nagar,19.96409590173615,2004.983730252299,0.0,Independent,1.0,0.0,10915467
2222.0,1.0,1.0,Khalihamari,23.0,2002.0,2.0,Independent,2.0,1.0,5811340
2182.0,3.0,1.9917482022869268,Chowkidinghee,21.0,2004.0,2.0,Duplex,1.0,1.0,7841454
1596.0,4.0,1.0,Naliapool,32.0,1993.0,0.0,Apartment,0.0,0.0,4345327
773.0,1.0,2.0,Mancotta Road,11.0,2014.0,2.0,Apartment,0.0,0.0,2506984
3191.0,3.0,3.0,Naliapool,19.96409590173615,1989.0,0.0,Independent,0.0,0.0,8865782
1799.0,4.0,2.0,Khalihamari,9.0,2016.0,0.0,Apartment,1.0,0.0,6149871
2183.0,2.497630893153281,3.0,Milan Nagar,19.96409590173615,2000.0,2.0,Apartment,0.0,0.0,6690595
1767.0,4.0,1.0,Chowkidinghee,19.96409590173615,1988.0,3.0,Independent,2.0,0.0,5919631
2507.0,1.0,1.9917482022869268,Milan Nagar,19.96409590173615,2013.0,2.0,Duplex,1.0,1.0,7816419
2459.0,2.0,1.0,Mancotta Road,13.0,2012.0,3.0,Independent,1.0,1.0,8238616
756.0,1.0,2.0,Milan Nagar,26.0,1999.0,1.0,Independent,2.0,1.0,2077993
1709.0,4.0,2.0,Chowkidinghee,27.0,1998.0,2.0,Independent,1.0,0.0,6340062
1999.0,3.0,1.0,Khalihamari,25.0,2000.0,2.0,Apartment,0.0,1.0,5844039
834.0,1.0,3.0,Naliapool,35.0,1990.0,0.0,Apartment,,0.0,2046410
2636.0,3.0,3.0,Chowkidinghee,28.0,1997.0,3.0,Independent,1.0,1.0,9442941
3187.0,4.0,2.0,Naliapool,20.0,2005.0,1.0,Independent,1.0,1.0,9749171
2304.0,2.0,3.0,Boiragimoth,6.0,2019.0,1.0,Independent,0.0,0.0,8158923
3039.0,4.0,3.0,Chowkidinghee,31.0,1994.0,0.0,Duplex,2.0,0.0,11245636
3055.0,2.497630893153281,1.9917482022869268,Chowkidinghee,22.0,2003.0,0.0,Apartment,1.0,0.305407644065791,11018599
856.0,3.0,2.0,Khalihamari,4.0,2021.0,2.0,Independent,2.0,0.0,2870013
2260.0,1.0,3.0,Milan Nagar,19.96409590173615,2013.0,3.0,Apartment,0.0,0.0,7080147
2283.0,2.0,3.0,Naliapool,19.0,2006.0,3.0,Independent,1.0,1.0,6576700
1927.626994445101,3.0,1.0,Milan Nagar,7.0,2018.0,1.0,Apartment,1.0,0.0,2409590
2084.0,1.0,1.9917482022869268,Mancotta Road,16.0,2009.0,3.0,Duplex,1.0,0.0,6936226
2058.0,2.0,3.0,Boiragimoth,25.0,2000.0,3.0,Duplex,0.0,0.0,6531015
1823.0,3.0,2.0,Milan Nagar,36.0,1989.0,1.0,Apartment,2.0,1.0,5364057
847.0,1.0,3.0,Khalihamari,19.96409590173615,1999.0,0.0,Apartment,1.0,0.0,2371257
2627.0,1.0,3.0,Chowkidinghee,10.0,2015.0,2.0,Apartment,0.0,0.305407644065791,9382441
2744.0,1.0,3.0,Mancotta Road,2.0,2023.0,3.0,Apartment,1.0,0.0,9862265
1538.0,2.0,1.0,Naliapool,16.0,2009.0,1.0,Apartment,,0.0,4204272
2729.0,3.0,3.0,Chowkidinghee,10.0,2015.0,1.4930276530371072,Duplex,1.0,0.0,10733892
827.0,4.0,3.0,Milan Nagar,14.0,2011.0,0.0,Duplex,2.0,0.0,3002090
1656.0,4.0,1.0,Chowkidinghee,24.0,2001.0,1.4930276530371072,Independent,1.0,0.0,6041857
1850.0,3.0,1.9917482022869268,Khalihamari,1.0,2024.0,1.4930276530371072,Apartment,,0.0,6092927
745.0,3.0,2.0,Mancotta Road,25.0,2000.0,1.4930276530371072,Apartment,2.0,1.0,2480519
2966.0,3.0,2.0,Naliapool,2.0,2023.0,0.0,Apartment,,1.0,9500292
1194.0,4.0,1.0,Milan Nagar,7.0,2018.0,1.0,Independent,2.0,0.0,4164931
2178.0,2.0,1.0,Mancotta Road,16.0,2009.0,3.0,Apartment,0.0,0.0,7169904
3127.0,3.0,2.0,Chowkidinghee,20.0,2005.0,0.0,Apartment,,0.0,11438168
2163.0,4.0,1.0,Mancotta Road,29.0,1996.0,0.0,Apartment,2.0,0.0,7320119
2792.0,2.0,2.0,Khalihamari,14.0,2011.0,2.0,Independent,2.0,1.0,8505754
1812.0,4.0,2.0,Khalihamari,26.0,1999.0,0.0,Apartment,0.0,0.0,5588563
1708.0,2.0,3.0,Milan Nagar,9.0,2016.0,2.0,Independent,2.0,0.0,5767489
2778.0,1.0,3.0,Naliapool,25.0,2000.0,0.0,Duplex,1.0,0.0,7369539
1596.0,4.0,1.0,Khalihamari,37.0,1988.0,3.0,Duplex,0.0,0.305407644065791,4417986
886.0,3.0,2.0,Boiragimoth,38.0,1987.0,2.0,Duplex,1.0,0.0,2683571
3030.0,4.0,1.9917482022869268,Milan Nagar,8.0,2017.0,0.0,Apartment,2.0,0.0,10978938
3136.0,4.0,3.0,Mancotta Road,31.0,1994.0,0.0,Duplex,2.0,0.0,11102291
1485.0,1.0,3.0,Mancotta Road,39.0,1986.0,3.0,Duplex,2.0,0.0,4355675
1486.0,1.0,1.0,Mancotta Road,21.0,2004.0,0.0,Duplex,0.0,0.0,4568830
2940.0,2.0,3.0,Chowkidinghee,3.0,2004.983730252299,3.0,Apartment,0.0,1.0,11553745
2711.0,3.0,2.0,Mancotta Road,5.0,2020.0,1.0,Apartment,0.0,0.0,10173604
1553.0,2.497630893153281,1.9917482022869268,Milan Nagar,40.0,1985.0,2.0,Apartment,2.0,0.0,4957639
802.0,2.0,3.0,Boiragimoth,16.0,2009.0,2.0,Duplex,0.0,0.0,2706295
1097.0,3.0,3.0,Khalihamari,26.0,1999.0,0.0,Independent,0.0,0.0,3377346
2927.0,3.0,2.0,Boiragimoth,26.0,1999.0,1.0,Independent,1.0,0.0,9489434
744.0,3.0,1.0,Chowkidinghee,0.0,2025.0,3.0,Duplex,1.0,0.0,2885282
1943.0,2.0,2.0,Boiragimoth,16.0,2009.0,2.0,Duplex,1.0,1.0,6355197
1595.0,3.0,2.0,Khalihamari,16.0,2009.0,0.0,Duplex,0.0,0.0,4979240
1345.0,1.0,3.0,Boiragimoth,11.0,2014.0,0.0,Duplex,0.0,0.0,4451799
918.0,1.0,2.0,Naliapool,19.96409590173615,2004.0,1.4930276530371072,Apartment,1.0,1.0,2501308
2621.0,3.0,2.0,Chowkidinghee,19.96409590173615,2007.0,1.0,Apartment,2.0,0.0,9666061
2339.0,4.0,1.0,Mancotta Road,20.0,2005.0,2.0,Independent,1.0,0.0,8334835
1206.0,1.0,2.0,Mancotta Road,12.0,2013.0,1.0,Apartment,1.0,0.0,3996580
1489.0,2.0,2.0,Chowkidinghee,35.0,1990.0,2.0,Apartment,1.0,1.0,4676914
2530.0,3.0,3.0,Boiragimoth,19.0,2006.0,0.0,Duplex,2.0,0.0,8824700
2829.0,1.0,1.0,Boiragimoth,19.96409590173615,2002.0,2.0,Apartment,0.0,0.0,8227539
655.0,1.0,2.0,Naliapool,23.0,2002.0,2.0,Independent,1.0,1.0,1709132
1803.0,4.0,3.0,Khalihamari,15.0,2010.0,2.0,Duplex,2.0,0.0,6060674
2998.0,3.0,2.0,Khalihamari,20.0,2005.0,2.0,Duplex,0.0,0.0,9157481
2091.0,2.0,3.0,Naliapool,21.0,2004.0,1.0,Duplex,1.0,0.0,5988158
2551.0,3.0,1.0,Boiragimoth,37.0,1988.0,2.0,Duplex,2.0,0.0,7511701
2221.0,2.0,3.0,Mancotta Road,37.0,1988.0,1.0,Duplex,2.0,0.0,6911465
1740.0,3.0,1.0,Khalihamari,27.0,1998.0,3.0,Duplex,2.0,1.0,5008750
2033.0,2.497630893153281,1.9917482022869268,Milan Nagar,3.0,2022.0,3.0,Duplex,0.0,0.0,8353201
1927.626994445101,4.0,3.0,Milan Nagar,37.0,1988.0,1.4930276530371072,Independent,,0.0,5754617
2774.0,2.0,3.0,Khalihamari,9.0,2016.0,2.0,Duplex,2.0,0.0,8896696
3132.0,4.0,1.0,Boiragimoth,27.0,1998.0,1.0,Duplex,1.0,0.0,10314686
2011.0,4.0,2.0,Mancotta Road,20.0,2005.0,1.4930276530371072,Apartment,0.0,0.0,7434513
1128.0,3.0,1.0,Milan Nagar,32.0,1993.0,3.0,Apartment,0.0,0.0,3239068
2293.0,2.0,1.0,Boiragimoth,28.0,1997.0,2.0,Apartment,2.0,1.0,6698148
1080.0,4.0,3.0,Boiragimoth,19.96409590173615,1991.0,1.0,Independent,2.0,0.0,3613344
2139.0,1.0,2.0,Mancotta Road,18.0,2007.0,3.0,Duplex,0.0,0.305407644065791,6790858
1927.626994445101,3.0,1.0,Boiragimoth,3.0,2022.0,0.0,Duplex,0.0,0.305407644065791,5199143
736.0,2.497630893153281,3.0,Mancotta Road,5.0,2020.0,3.0,Apartment,1.0,0.0,2642034
744.0,4.0,1.0,Milan Nagar,40.0,1985.0,1.0,Duplex,0.0,1.0,1955136
2193.0,3.0,1.0,Khalihamari,36.0,1989.0,1.0,Independent,2.0,1.0,5893125
1858.0,2.0,2.0,Naliapool,18.0,2007.0,1.4930276530371072,Apartment,1.0,0.0,5146795
2204.0,3.0,1.0,Khalihamari,16.0,2009.0,3.0,Independent,0.0,0.0,6658133
3050.0,4.0,1.0,Milan Nagar,38.0,2004.983730252299,0.0,Independent,,1.0,8966412
736.0,1.0,3.0,Mancotta Road,13.0,2004.983730252299,2.0,Apartment,1.0,0.0,2536384
1237.0,4.0,1.9917482022869268,Mancotta Road,29.0,1996.0,0.0,Apartment,0.0,1.0,4359250
2374.0,4.0,1.9917482022869268,Milan Nagar,35.0,1990.0,1.0,Independent,0.0,1.0,7070999
3009.0,4.0,3.0,Khalihamari,33.0,1992.0,0.0,Apartment,2.0,0.0,9277977
2752.0,2.0,1.0,Mancotta Road,3.0,2022.0,1.0,Independent,1.0,0.0,9777832
935.0,2.497630893153281,1.9917482022869268,Mancotta Road,23.0,2002.0,0.0,Independent,1.0,1.0,3176548
2433.0,2.0,3.0,Milan Nagar,12.0,2013.0,3.0,Duplex,1.0,1.0,7875992
3005.0,2.0,1.9917482022869268,Chowkidinghee,4.0,2021.0,2.0,Independent,1.0,1.0,10950446
2139.0,4.0,1.0,Khalihamari,22.0,2003.0,3.0,Independent,2.0,0.0,6533844
2845.0,4.0,1.0,Naliapool,11.0,2014.0,1.0,Independent,2.0,0.0,8807003
2152.0,2.0,1.9917482022869268,Mancotta Road,39.0,1986.0,3.0,Duplex,0.0,1.0,6300442
1369.0,3.0,2.0,Naliapool,24.0,2001.0,1.0,Apartment,1.0,0.0,3823002
677.0,1.0,3.0,Boiragimoth,28.0,1997.0,0.0,Duplex,0.0,0.0,2037126
1182.0,1.0,3.0,Mancotta Road,24.0,2001.0,1.0,Apartment,2.0,0.0,3867123
2545.0,4.0,2.0,Chowkidinghee,11.0,2014.0,0.0,Apartment,0.0,0.0,10217446
1927.626994445101,3.0,3.0,Mancotta Road,19.0,2006.0,1.4930276530371072,Duplex,2.0,0.0,6834870
2886.0,4.0,1.0,Milan Nagar,17.0,2008.0,2.0,Apartment,1.0,0.0,9564498
1899.0,3.0,3.0,Mancotta Road,1.0,2004.983730252299,1.0,Independent,1.0,1.0,7694509
986.0,2.0,2.0,Chowkidinghee,3.0,2022.0,1.0,Apartment,2.0,1.0,3741398
2931.0,3.0,2.0,Milan Nagar,11.0,2014.0,1.4930276530371072,Duplex,1.0,1.0,9893758
1198.0,2.0,3.0,Milan Nagar,16.0,2009.0,2.0,Independent,1.0,0.0,3942658
1927.626994445101,2.0,3.0,Khalihamari,40.0,1985.0,1.4930276530371072,Duplex,2.0,1.0,7846786
1339.0,1.0,2.0,Naliapool,32.0,1993.0,0.0,Independent,2.0,1.0,3283926
969.0,1.0,1.0,Boiragimoth,34.0,1991.0,1.0,Apartment,0.0,0.0,2735136
2055.0,1.0,1.9917482022869268,Khalihamari,26.0,1999.0,3.0,Duplex,1.0,0.305407644065791,5332931
2378.0,2.0,3.0,Naliapool,18.0,2007.0,0.0,Duplex,0.0,1.0,6778666
776.0,2.0,3.0,Naliapool,1.0,2024.0,2.0,Independent,,0.0,2508790
2202.0,1.0,1.0,Mancotta Road,6.0,2019.0,3.0,Apartment,0.0,1.0,7313030
1513.0,2.0,1.0,Khalihamari,33.0,1992.0,0.0,Independent,0.0,1.0,3942011
1927.626994445101,4.0,1.0,Chowkidinghee,35.0,1990.0,3.0,Duplex,1.0,0.0,10400251
3163.0,2.0,1.0,Khalihamari,36.0,1989.0,3.0,Apartment,1.0,1.0,8209930
2893.0,2.0,2.0,Milan Nagar,11.0,2014.0,0.0,Apartment,0.0,0.0,9268910
2792.0,4.0,1.0,Milan Nagar,25.0,2000.0,2.0,Duplex,,0.0,8813047
2787.0,3.0,3.0,Boiragimoth,1.0,2024.0,1.4930276530371072,Independent,1.0,1.0,10647369
2777.0,4.0,1.9917482022869268,Boiragimoth,28.0,1997.0,2.0,Apartment,2.0,0.0,9638331
1889.0,2.0,2.0,Boiragimoth,31.0,1994.0,1.0,Apartment,,1.0,5733342
1085.0,4.0,1.0,Mancotta Road,20.0,2005.0,2.0,Apartment,0.0,0.0,3835638
1927.626994445101,2.0,1.0,Khalihamari,34.0,1991.0,2.0,Independent,2.0,1.0,2700771
2938.0,1.0,2.0,Milan Nagar,39.0,1986.0,1.4930276530371072,Duplex,0.0,0.0,7548066
1927.626994445101,3.0,1.0,Milan Nagar,29.0,1996.0,3.0,Duplex,0.0,0.0,5550177
1521.0,1.0,2.0,Boiragimoth,5.0,2020.0,2.0,Apartment,2.0,0.0,4987006
1759.0,4.0,3.0,Chowkidinghee,39.0,1986.0,0.0,Independent,2.0,0.0,6243536
3063.0,3.0,3.0,Mancotta Road,13.0,2012.0,0.0,Duplex,1.0,0.0,11478410
1934.0,1.0,3.0,Milan Nagar,31.0,1994.0,3.0,Independent,2.0,0.0,5427197
1741.0,4.0,3.0,Khalihamari,21.0,2004.0,1.0,Apartment,1.0,0.0,5756846
1355.0,2.0,1.9917482022869268,Boiragimoth,19.96409590173615,1990.0,2.0,Duplex,0.0,0.0,4125306
1770.0,2.497630893153281,1.0,Mancotta Road,24.0,2001.0,3.0,Independent,2.0,1.0,5593988
1556.0,2.0,2.0,Chowkidinghee,22.0,2003.0,3.0,Apartment,2.0,0.0,5295643
2689.0,1.0,3.0,Chowkidinghee,23.0,2002.0,1.0,Independent,1.0,0.0,8912943
964.0,3.0,3.0,Naliapool,7.0,2018.0,2.0,Independent,0.0,0.0,3115287
3124.0,2.0,2.0,Boiragimoth,14.0,2011.0,3.0,Independent,2.0,0.305407644065791,10402631
1565.0,3.0,3.0,Chowkidinghee,19.0,2006.0,0.0,Apartment,2.0,0.0,5951089
1409.0,3.0,2.0,Milan Nagar,13.0,2012.0,2.0,Duplex,0.0,0.0,4643290
2301.0,1.0,1.0,Chowkidinghee,35.0,1990.0,1.0,Apartment,2.0,0.0,6804232
943.0,1.0,3.0,Boiragimoth,12.0,2013.0,0.0,Apartment,0.0,0.0,3070199
1090.0,3.0,2.0,Boiragimoth,19.96409590173615,2015.0,1.0,Duplex,2.0,0.0,3852773
1993.0,4.0,1.0,Milan Nagar,19.0,2006.0,2.0,Independent,1.0,0.0,6615611
2757.0,1.0,1.9917482022869268,Chowkidinghee,13.0,2012.0,3.0,Independent,2.0,0.0,9814261
2326.0,2.0,2.0,Khalihamari,20.0,2005.0,1.4930276530371072,Apartment,0.0,0.0,6794581
1379.0,3.0,3.0,Naliapool,31.0,1994.0,2.0,Duplex,1.0,0.0,3974886
2794.0,1.0,1.0,Chowkidinghee,13.0,2012.0,1.0,Duplex,0.0,1.0,9286281
1300.0,1.0,2.0,Chowkidinghee,22.0,2004.983730252299,2.0,Duplex,2.0,1.0,4198552
1435.0,4.0,2.0,Milan Nagar,31.0,1994.0,3.0,Duplex,0.0,0.0,4550377
3125.0,4.0,3.0,Boiragimoth,11.0,2014.0,1.0,Duplex,2.0,1.0,11948894
1927.626994445101,1.0,1.0,Milan Nagar,9.0,2016.0,2.0,Independent,0.0,1.0,9268452
2512.0,2.0,1.0,Milan Nagar,19.96409590173615,2023.0,1.0,Apartment,1.0,0.0,8231936
769.0,4.0,1.0,Mancotta Road,22.0,2004.983730252299,3.0,Apartment,1.0,0.305407644065791,2754271
2334.0,3.0,2.0,Milan Nagar,7.0,2018.0,0.0,Apartment,0.0,0.0,8002077
2689.0,2.497630893153281,3.0,Boiragimoth,40.0,1985.0,1.4930276530371072,Independent,2.0,0.0,8566726
1284.0,4.0,2.0,Milan Nagar,19.0,2006.0,0.0,Apartment,2.0,0.305407644065791,4296717
2980.0,3.0,2.0,Milan Nagar,20.0,2005.0,3.0,Independent,2.0,0.0,10913726
1301.0,3.0,1.0,Khalihamari,26.0,1999.0,2.0,Independent,1.0,0.0,3759215
2156.0,1.0,3.0,Chowkidinghee,0.0,2025.0,3.0,Independent,2.0,1.0,8236004
1927.626994445101,3.0,3.0,Khalihamari,30.0,2004.983730252299,1.0,Apartment,1.0,1.0,4374322
2048.0,1.0,3.0,Milan Nagar,34.0,1991.0,1.0,Independent,1.0,0.0,5666156
2053.0,2.0,3.0,Chowkidinghee,9.0,2016.0,1.0,Apartment,0.0,0.0,7810344
3071.0,3.0,3.0,Mancotta Road,32.0,1993.0,2.0,Duplex,1.0,0.0,10302727
1259.0,1.0,2.0,Milan Nagar,1.0,2024.0,2.0,Duplex,2.0,0.0,3733901
1454.0,2.497630893153281,3.0,Khalihamari,9.0,2016.0,3.0,Duplex,1.0,0.0,4462055
2687.0,2.0,1.0,Boiragimoth,39.0,1986.0,0.0,Duplex,2.0,1.0,7438669
1927.626994445101,1.0,2.0,Milan Nagar,35.0,1990.0,2.0,Independent,1.0,0.0,4305934
2274.0,4.0,2.0,Khalihamari,40.0,1985.0,0.0,Duplex,0.0,0.0,6559372
1843.0,4.0,2.0,Naliapool,4.0,2021.0,1.0,Independent,0.0,0.0,6171607
2071.0,2.0,3.0,Mancotta Road,38.0,1987.0,3.0,Independent,0.0,0.0,6374655
1187.0,3.0,1.0,Mancotta Road,7.0,2018.0,0.0,Apartment,0.0,1.0,4351412
1927.626994445101,1.0,2.0,Mancotta Road,21.0,2004.0,0.0,Apartment,1.0,0.0,9282110
1841.0,1.0,1.0,Chowkidinghee,11.0,2014.0,3.0,Apartment,1.0,0.0,6206457
695.0,1.0,2.0,Khalihamari,22.0,2003.0,0.0,Apartment,0.0,0.0,1916903
2245.0,1.0,1.0,Boiragimoth,39.0,1986.0,1.4930276530371072,Independent,0.0,0.305407644065791,5972162
3013.0,2.497630893153281,2.0,Khalihamari,19.0,2006.0,1.0,Duplex,2.0,0.0,8774571
1781.0,2.497630893153281,1.0,Boiragimoth,23.0,2004.983730252299,1.0,Apartment,2.0,0.0,5410469
2782.0,4.0,1.0,Chowkidinghee,12.0,2013.0,0.0,Independent,1.0,0.0,10914694
1381.0,2.0,2.0,Khalihamari,29.0,1996.0,1.4930276530371072,Apartment,1.0,0.0,3858312
1675.0,3.0,2.0,Boiragimoth,17.0,2008.0,1.0,Apartment,1.0,0.0,5761736
1927.626994445101,1.0,1.0,Chowkidinghee,13.0,2012.0,0.0,Independent,2.0,0.0,3551486
2580.0,1.0,2.0,Khalihamari,25.0,2000.0,0.0,Apartment,0.0,0.0,6995576
2833.0,2.0,1.0,Boiragimoth,8.0,2017.0,1.0,Duplex,1.0,1.0,9386956
3005.0,2.0,2.0,Milan Nagar,19.96409590173615,2010.0,1.0,Independent,,1.0,10340261
1634.0,2.0,3.0,Milan Nagar,21.0,2004.0,2.0,Apartment,1.0,0.0,5103489
2104.0,4.0,1.0,Naliapool,2.0,2023.0,0.0,Duplex,0.0,1.0,6881288
1902.0,3.0,1.0,Milan Nagar,5.0,2020.0,1.0,Duplex,1.0,0.0,6021724
871.0,2.0,2.0,Mancotta Road,9.0,2016.0,1.4930276530371072,Duplex,0.0,1.0,3149128
1927.626994445101,3.0,2.0,Milan Nagar,27.0,1998.0,1.4930276530371072,Apartment,1.0,0.0,4633685
970.0,1.0,1.0,Mancotta Road,10.0,2015.0,1.0,Duplex,1.0,1.0,3112058
2221.0,1.0,2.0,Chowkidinghee,17.0,2008.0,3.0,Duplex,1.0,0.0,7492240
1429.0,2.0,1.0,Mancotta Road,15.0,2010.0,2.0,Duplex,1.0,0.0,4751065
2698.0,3.0,2.0,Milan Nagar,7.0,2018.0,0.0,Duplex,,0.0,8880819
1353.0,1.0,2.0,Mancotta Road,26.0,1999.0,1.0,Apartment,1.0,0.0,4061771
2182.0,2.0,2.0,Milan Nagar,39.0,1986.0,2.0,Duplex,1.0,0.0,6099173
2500.0,4.0,3.0,Mancotta Road,2.0,2023.0,2.0,Apartment,2.0,0.0,10421308
757.0,1.0,3.0,Chowkidinghee,7.0,2018.0,1.0,Duplex,0.0,0.0,2804323
3153.0,4.0,1.0,Milan Nagar,23.0,2002.0,1.0,Independent,1.0,0.0,10183134
1458.0,4.0,2.0,Boiragimoth,3.0,2022.0,0.0,Independent,1.0,0.0,5745725
1565.0,2.0,1.0,Naliapool,2.0,2023.0,1.0,Duplex,0.0,0.0,4647800
3071.0,2.0,2.0,Mancotta Road,27.0,1998.0,1.0,Independent,0.0,0.0,9844204
905.0,4.0,2.0,Milan Nagar,11.0,2014.0,3.0,Apartment,1.0,0.0,3186456
1934.0,2.0,1.0,Boiragimoth,40.0,1985.0,0.0,Independent,2.0,0.0,5347566
908.0,3.0,2.0,Chowkidinghee,15.0,2010.0,0.0,Apartment,0.0,0.0,3442900
1526.0,3.0,1.0,Mancotta Road,5.0,2020.0,3.0,Duplex,1.0,0.0,5544279
2449.0,3.0,1.0,Khalihamari,12.0,2004.983730252299,0.0,Independent,0.0,0.0,7588771
3147.0,2.497630893153281,1.0,Chowkidinghee,6.0,2019.0,0.0,Apartment,2.0,0.0,11454952
1848.0,3.0,2.0,Khalihamari,19.96409590173615,2017.0,3.0,Duplex,,1.0,6075574
1334.0,2.0,1.0,Khalihamari,29.0,1996.0,2.0,Apartment,2.0,1.0,3571186
1751.0,3.0,1.0,Boiragimoth,40.0,1985.0,1.4930276530371072,Independent,2.0,0.0,5130573
1679.0,2.497630893153281,2.0,Khalihamari,32.0,1993.0,0.0,Apartment,1.0,0.0,4637409
2172.0,3.0,1.0,Chowkidinghee,19.0,2006.0,2.0,Apartment,2.0,0.0,7765347
1856.0,3.0,1.0,Mancotta Road,24.0,2001.0,1.4930276530371072,Independent,0.0,0.0,6231700
2433.0,4.0,1.0,Naliapool,16.0,2009.0,0.0,Independent,2.0,0.0,7464772
971.0,2.0,1.0,Mancotta Road,10.0,2015.0,1.0,Duplex,0.0,0.0,3329477
2754.0,3.0,3.0,Naliapool,1.0,2024.0,2.0,Duplex,1.0,0.0,9123889
1056.0,2.0,3.0,Boiragimoth,37.0,1988.0,1.0,Duplex,2.0,0.0,3134755
1457.0,3.0,2.0,Milan Nagar,1.0,2024.0,3.0,Duplex,2.0,0.0,5178292
1280.0,1.0,3.0,Chowkidinghee,16.0,2009.0,0.0,Independent,2.0,0.0,4430770
2533.0,2.497630893153281,3.0,Boiragimoth,39.0,1986.0,2.0,Independent,2.0,0.0,7487835
1297.0,2.0,2.0,Milan Nagar,14.0,2011.0,3.0,Independent,1.0,0.305407644065791,4049359
1153.0,3.0,2.0,Chowkidinghee,17.0,2008.0,2.0,Independent,2.0,0.0,4311765
1662.0,1.0,1.0,Milan Nagar,12.0,2013.0,0.0,Duplex,0.0,0.0,4822762
